"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"margens",-0.0308121140339317,-0.00867944304147932,0.0124366841992065,0.0238077877169335,0.0198159642097934,0.0102386369689764,0.0115789775861755,-0.00567201929054121,-0.0758998631068622,-0.0183609744109143,-0.0689784381770726,-0.00972977007722031,0.00526573368207776,-0.0171797000479583,-0.0183247499795962,-0.0196396023980967,0.0711794598290099,0.0292635308155391,0.0543652881355684,-0.0293442427751339,0.0529427329592508,0.000490341731678682,-0.0336280378728201,0.00905312725543403,-0.0339647584264975,0.00514118971473282,-0.0136798987723719,0.018673094444108,-0.0101131931781806,0.00247079890532021,-0.0176798892707473,0.0226885639268163,0.0205497667062371,-0.0129270126026927,-0.0195832450059691,0.0213826535830445,-0.0150233113134395,-0.0224733433336222,-0.0247430478456836,0.0384996772956965,0.00741642350741943,0.00495418472979796,0.0121567170678183,-0.00609591595232019,0.00467216180578775,0.00828452913135345,-0.00434533348340897,-0.0047587110717057,0.000745771633915988,0.00324285759582082
"nilo",-0.0308121140339317,-0.00867944304147932,0.0124366841992065,0.0238077877169335,0.0198159642097934,0.0102386369689764,0.0115789775861755,-0.00567201929054121,-0.0758998631068622,-0.0183609744109143,-0.0689784381770726,-0.00972977007722031,0.00526573368207776,-0.0171797000479583,-0.0183247499795962,-0.0196396023980967,0.0711794598290099,0.0292635308155391,0.0543652881355684,-0.0293442427751339,0.0529427329592508,0.000490341731678682,-0.0336280378728201,0.00905312725543403,-0.0339647584264975,0.00514118971473282,-0.0136798987723719,0.018673094444108,-0.0101131931781806,0.00247079890532021,-0.0176798892707473,0.0226885639268163,0.0205497667062371,-0.0129270126026927,-0.0195832450059691,0.0213826535830445,-0.0150233113134395,-0.0224733433336222,-0.0247430478456836,0.0384996772956965,0.00741642350741943,0.00495418472979796,0.0121567170678183,-0.00609591595232019,0.00467216180578775,0.00828452913135345,-0.00434533348340897,-0.0047587110717057,0.000745771633915988,0.00324285759582082
"ordinárias",-0.0308121140339317,-0.00867944304147932,0.0124366841992065,0.0238077877169335,0.0198159642097934,0.0102386369689764,0.0115789775861755,-0.00567201929054121,-0.0758998631068622,-0.0183609744109143,-0.0689784381770726,-0.00972977007722031,0.00526573368207776,-0.0171797000479583,-0.0183247499795962,-0.0196396023980967,0.0711794598290099,0.0292635308155391,0.0543652881355684,-0.0293442427751339,0.0529427329592508,0.000490341731678682,-0.0336280378728201,0.00905312725543403,-0.0339647584264975,0.00514118971473282,-0.0136798987723719,0.018673094444108,-0.0101131931781806,0.00247079890532021,-0.0176798892707473,0.0226885639268163,0.0205497667062371,-0.0129270126026927,-0.0195832450059691,0.0213826535830445,-0.0150233113134395,-0.0224733433336222,-0.0247430478456836,0.0384996772956965,0.00741642350741943,0.00495418472979796,0.0121567170678183,-0.00609591595232019,0.00467216180578775,0.00828452913135345,-0.00434533348340897,-0.0047587110717057,0.000745771633915988,0.00324285759582082
"rio",-0.0308121140339317,-0.00867944304147932,0.0124366841992065,0.0238077877169335,0.0198159642097934,0.0102386369689764,0.0115789775861755,-0.00567201929054121,-0.0758998631068622,-0.0183609744109143,-0.0689784381770726,-0.00972977007722031,0.00526573368207776,-0.0171797000479583,-0.0183247499795962,-0.0196396023980967,0.0711794598290099,0.0292635308155391,0.0543652881355684,-0.0293442427751339,0.0529427329592508,0.000490341731678682,-0.0336280378728201,0.00905312725543403,-0.0339647584264975,0.00514118971473282,-0.0136798987723719,0.018673094444108,-0.0101131931781806,0.00247079890532021,-0.0176798892707473,0.0226885639268163,0.0205497667062371,-0.0129270126026927,-0.0195832450059691,0.0213826535830445,-0.0150233113134395,-0.0224733433336222,-0.0247430478456836,0.0384996772956965,0.00741642350741943,0.00495418472979796,0.0121567170678183,-0.00609591595232019,0.00467216180578775,0.00828452913135345,-0.00434533348340897,-0.0047587110717057,0.000745771633915988,0.00324285759582082
"sentada",-0.0308121140339317,-0.00867944304147932,0.0124366841992065,0.0238077877169335,0.0198159642097934,0.0102386369689764,0.0115789775861755,-0.00567201929054121,-0.0758998631068622,-0.0183609744109143,-0.0689784381770726,-0.00972977007722031,0.00526573368207776,-0.0171797000479583,-0.0183247499795962,-0.0196396023980967,0.0711794598290099,0.0292635308155391,0.0543652881355684,-0.0293442427751339,0.0529427329592508,0.000490341731678682,-0.0336280378728201,0.00905312725543403,-0.0339647584264975,0.00514118971473282,-0.0136798987723719,0.018673094444108,-0.0101131931781806,0.00247079890532021,-0.0176798892707473,0.0226885639268163,0.0205497667062371,-0.0129270126026927,-0.0195832450059691,0.0213826535830445,-0.0150233113134395,-0.0224733433336222,-0.0247430478456836,0.0384996772956965,0.00741642350741943,0.00495418472979796,0.0121567170678183,-0.00609591595232019,0.00467216180578775,0.00828452913135345,-0.00434533348340897,-0.0047587110717057,0.000745771633915988,0.00324285759582082
"serpente",-0.0308121140339317,-0.00867944304147932,0.0124366841992065,0.0238077877169335,0.0198159642097934,0.0102386369689764,0.0115789775861755,-0.00567201929054121,-0.0758998631068622,-0.0183609744109143,-0.0689784381770726,-0.00972977007722031,0.00526573368207776,-0.0171797000479583,-0.0183247499795962,-0.0196396023980967,0.0711794598290099,0.0292635308155391,0.0543652881355684,-0.0293442427751339,0.0529427329592508,0.000490341731678682,-0.0336280378728201,0.00905312725543403,-0.0339647584264975,0.00514118971473282,-0.0136798987723719,0.018673094444108,-0.0101131931781806,0.00247079890532021,-0.0176798892707473,0.0226885639268163,0.0205497667062371,-0.0129270126026927,-0.0195832450059691,0.0213826535830445,-0.0150233113134395,-0.0224733433336222,-0.0247430478456836,0.0384996772956965,0.00741642350741943,0.00495418472979796,0.0121567170678183,-0.00609591595232019,0.00467216180578775,0.00828452913135345,-0.00434533348340897,-0.0047587110717057,0.000745771633915988,0.00324285759582082
"serpentes",-0.0308121140339317,-0.00867944304147932,0.0124366841992065,0.0238077877169335,0.0198159642097934,0.0102386369689764,0.0115789775861755,-0.00567201929054121,-0.0758998631068622,-0.0183609744109143,-0.0689784381770726,-0.00972977007722031,0.00526573368207776,-0.0171797000479583,-0.0183247499795962,-0.0196396023980967,0.0711794598290099,0.0292635308155391,0.0543652881355684,-0.0293442427751339,0.0529427329592508,0.000490341731678682,-0.0336280378728201,0.00905312725543403,-0.0339647584264975,0.00514118971473282,-0.0136798987723719,0.018673094444108,-0.0101131931781806,0.00247079890532021,-0.0176798892707473,0.0226885639268163,0.0205497667062371,-0.0129270126026927,-0.0195832450059691,0.0213826535830445,-0.0150233113134395,-0.0224733433336222,-0.0247430478456836,0.0384996772956965,0.00741642350741943,0.00495418472979796,0.0121567170678183,-0.00609591595232019,0.00467216180578775,0.00828452913135345,-0.00434533348340897,-0.0047587110717057,0.000745771633915988,0.00324285759582082
"silêncio",-0.0308121140339317,-0.00867944304147932,0.0124366841992065,0.0238077877169335,0.0198159642097934,0.0102386369689764,0.0115789775861755,-0.00567201929054121,-0.0758998631068622,-0.0183609744109143,-0.0689784381770726,-0.00972977007722031,0.00526573368207776,-0.0171797000479583,-0.0183247499795962,-0.0196396023980967,0.0711794598290099,0.0292635308155391,0.0543652881355684,-0.0293442427751339,0.0529427329592508,0.000490341731678682,-0.0336280378728201,0.00905312725543403,-0.0339647584264975,0.00514118971473282,-0.0136798987723719,0.018673094444108,-0.0101131931781806,0.00247079890532021,-0.0176798892707473,0.0226885639268163,0.0205497667062371,-0.0129270126026927,-0.0195832450059691,0.0213826535830445,-0.0150233113134395,-0.0224733433336222,-0.0247430478456836,0.0384996772956965,0.00741642350741943,0.00495418472979796,0.0121567170678183,-0.00609591595232019,0.00467216180578775,0.00828452913135345,-0.00434533348340897,-0.0047587110717057,0.000745771633915988,0.00324285759582082
"ternos",-0.0308121140339317,-0.00867944304147932,0.0124366841992065,0.0238077877169335,0.0198159642097934,0.0102386369689764,0.0115789775861755,-0.00567201929054121,-0.0758998631068622,-0.0183609744109143,-0.0689784381770726,-0.00972977007722031,0.00526573368207776,-0.0171797000479583,-0.0183247499795962,-0.0196396023980967,0.0711794598290099,0.0292635308155391,0.0543652881355684,-0.0293442427751339,0.0529427329592508,0.000490341731678682,-0.0336280378728201,0.00905312725543403,-0.0339647584264975,0.00514118971473282,-0.0136798987723719,0.018673094444108,-0.0101131931781806,0.00247079890532021,-0.0176798892707473,0.0226885639268163,0.0205497667062371,-0.0129270126026927,-0.0195832450059691,0.0213826535830445,-0.0150233113134395,-0.0224733433336222,-0.0247430478456836,0.0384996772956965,0.00741642350741943,0.00495418472979796,0.0121567170678183,-0.00609591595232019,0.00467216180578775,0.00828452913135345,-0.00434533348340897,-0.0047587110717057,0.000745771633915988,0.00324285759582082
"2014",-0.0145228178743617,0.00323405614345424,0.0142370574204878,-0.0113382186662868,-0.00926110740159509,0.00318899135072962,0.00940459903839433,0.000218434522047787,-0.0148153344857511,-0.0109278717706314,-0.00758288448585586,-0.000412403264886435,0.00533385836495965,0.00479664633507242,-0.00420091380353846,6.09180125948968e-05,0.00878392513902377,-0.0113998119227427,-0.0433373718624304,0.0157102687482416,-0.0436002412528046,0.0133730299604609,-0.0149238975817925,0.0919664313270315,-0.00685471514915892,0.0236742253766214,-0.0555464768911427,0.0121020602288418,-0.0239849832670228,0.000216853563208438,-0.00692509527560343,-0.0178307421986573,-0.10401022568348,-0.0356327472065187,-0.0268209195273592,0.0383603977162021,0.0143191883428184,0.0565125739648878,-0.00353187879518738,0.0317847858609365,0.0133256698827079,-0.0126097421769586,-0.0305648540894259,-0.0144185084024414,-0.0284692389735049,0.0263480303681089,-0.0231782824494147,-0.00429804155828771,0.00294719882482968,-0.0136569770104913
"abastecimento",-0.0145228178743617,0.00323405614345424,0.0142370574204878,-0.0113382186662868,-0.00926110740159509,0.00318899135072962,0.00940459903839433,0.000218434522047787,-0.0148153344857511,-0.0109278717706314,-0.00758288448585586,-0.000412403264886435,0.00533385836495965,0.00479664633507242,-0.00420091380353846,6.09180125948968e-05,0.00878392513902377,-0.0113998119227427,-0.0433373718624304,0.0157102687482416,-0.0436002412528046,0.0133730299604609,-0.0149238975817925,0.0919664313270315,-0.00685471514915892,0.0236742253766214,-0.0555464768911427,0.0121020602288418,-0.0239849832670228,0.000216853563208438,-0.00692509527560343,-0.0178307421986573,-0.10401022568348,-0.0356327472065187,-0.0268209195273592,0.0383603977162021,0.0143191883428184,0.0565125739648878,-0.00353187879518738,0.0317847858609365,0.0133256698827079,-0.0126097421769586,-0.0305648540894259,-0.0144185084024414,-0.0284692389735049,0.0263480303681089,-0.0231782824494147,-0.00429804155828771,0.00294719882482968,-0.0136569770104913
"afeta",-0.0145228178743617,0.00323405614345424,0.0142370574204878,-0.0113382186662868,-0.00926110740159509,0.00318899135072962,0.00940459903839433,0.000218434522047787,-0.0148153344857511,-0.0109278717706314,-0.00758288448585586,-0.000412403264886435,0.00533385836495965,0.00479664633507242,-0.00420091380353846,6.09180125948968e-05,0.00878392513902377,-0.0113998119227427,-0.0433373718624304,0.0157102687482416,-0.0436002412528046,0.0133730299604609,-0.0149238975817925,0.0919664313270315,-0.00685471514915892,0.0236742253766214,-0.0555464768911427,0.0121020602288418,-0.0239849832670228,0.000216853563208438,-0.00692509527560343,-0.0178307421986573,-0.10401022568348,-0.0356327472065187,-0.0268209195273592,0.0383603977162021,0.0143191883428184,0.0565125739648878,-0.00353187879518738,0.0317847858609365,0.0133256698827079,-0.0126097421769586,-0.0305648540894259,-0.0144185084024414,-0.0284692389735049,0.0263480303681089,-0.0231782824494147,-0.00429804155828771,0.00294719882482968,-0.0136569770104913
"diretamente",-0.0145228178743617,0.00323405614345424,0.0142370574204878,-0.0113382186662868,-0.00926110740159509,0.00318899135072962,0.00940459903839433,0.000218434522047787,-0.0148153344857511,-0.0109278717706314,-0.00758288448585586,-0.000412403264886435,0.00533385836495965,0.00479664633507242,-0.00420091380353846,6.09180125948968e-05,0.00878392513902377,-0.0113998119227427,-0.0433373718624304,0.0157102687482416,-0.0436002412528046,0.0133730299604609,-0.0149238975817925,0.0919664313270315,-0.00685471514915892,0.0236742253766214,-0.0555464768911427,0.0121020602288418,-0.0239849832670228,0.000216853563208438,-0.00692509527560343,-0.0178307421986573,-0.10401022568348,-0.0356327472065187,-0.0268209195273592,0.0383603977162021,0.0143191883428184,0.0565125739648878,-0.00353187879518738,0.0317847858609365,0.0133256698827079,-0.0126097421769586,-0.0305648540894259,-0.0144185084024414,-0.0284692389735049,0.0263480303681089,-0.0231782824494147,-0.00429804155828771,0.00294719882482968,-0.0136569770104913
"impacta",-0.0145228178743617,0.00323405614345424,0.0142370574204878,-0.0113382186662868,-0.00926110740159509,0.00318899135072962,0.00940459903839433,0.000218434522047787,-0.0148153344857511,-0.0109278717706314,-0.00758288448585586,-0.000412403264886435,0.00533385836495965,0.00479664633507242,-0.00420091380353846,6.09180125948968e-05,0.00878392513902377,-0.0113998119227427,-0.0433373718624304,0.0157102687482416,-0.0436002412528046,0.0133730299604609,-0.0149238975817925,0.0919664313270315,-0.00685471514915892,0.0236742253766214,-0.0555464768911427,0.0121020602288418,-0.0239849832670228,0.000216853563208438,-0.00692509527560343,-0.0178307421986573,-0.10401022568348,-0.0356327472065187,-0.0268209195273592,0.0383603977162021,0.0143191883428184,0.0565125739648878,-0.00353187879518738,0.0317847858609365,0.0133256698827079,-0.0126097421769586,-0.0305648540894259,-0.0144185084024414,-0.0284692389735049,0.0263480303681089,-0.0231782824494147,-0.00429804155828771,0.00294719882482968,-0.0136569770104913
"longos",-0.0145228178743617,0.00323405614345424,0.0142370574204878,-0.0113382186662868,-0.00926110740159509,0.00318899135072962,0.00940459903839433,0.000218434522047787,-0.0148153344857511,-0.0109278717706314,-0.00758288448585586,-0.000412403264886435,0.00533385836495965,0.00479664633507242,-0.00420091380353846,6.09180125948968e-05,0.00878392513902377,-0.0113998119227427,-0.0433373718624304,0.0157102687482416,-0.0436002412528046,0.0133730299604609,-0.0149238975817925,0.0919664313270315,-0.00685471514915892,0.0236742253766214,-0.0555464768911427,0.0121020602288418,-0.0239849832670228,0.000216853563208438,-0.00692509527560343,-0.0178307421986573,-0.10401022568348,-0.0356327472065187,-0.0268209195273592,0.0383603977162021,0.0143191883428184,0.0565125739648878,-0.00353187879518738,0.0317847858609365,0.0133256698827079,-0.0126097421769586,-0.0305648540894259,-0.0144185084024414,-0.0284692389735049,0.0263480303681089,-0.0231782824494147,-0.00429804155828771,0.00294719882482968,-0.0136569770104913
"observada",-0.0145228178743617,0.00323405614345424,0.0142370574204878,-0.0113382186662868,-0.00926110740159509,0.00318899135072962,0.00940459903839433,0.000218434522047787,-0.0148153344857511,-0.0109278717706314,-0.00758288448585586,-0.000412403264886435,0.00533385836495965,0.00479664633507242,-0.00420091380353846,6.09180125948968e-05,0.00878392513902377,-0.0113998119227427,-0.0433373718624304,0.0157102687482416,-0.0436002412528046,0.0133730299604609,-0.0149238975817925,0.0919664313270315,-0.00685471514915892,0.0236742253766214,-0.0555464768911427,0.0121020602288418,-0.0239849832670228,0.000216853563208438,-0.00692509527560343,-0.0178307421986573,-0.10401022568348,-0.0356327472065187,-0.0268209195273592,0.0383603977162021,0.0143191883428184,0.0565125739648878,-0.00353187879518738,0.0317847858609365,0.0133256698827079,-0.0126097421769586,-0.0305648540894259,-0.0144185084024414,-0.0284692389735049,0.0263480303681089,-0.0231782824494147,-0.00429804155828771,0.00294719882482968,-0.0136569770104913
