"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"estudar",-0.0153337342969969,-0.0138637756870605,-0.00470906981349564,9.23357730841884e-05,-0.00147048774734246,-0.0292154283886174,-0.0135550912466606,-0.0148806224905281,-0.0157029512232186,-0.00921958289265835,-0.015240957463339,-0.00962034077271461,0.000977220947871567,-0.0164419437903447,-0.0106197994824264,-0.00367936703385531,-0.00413075995593551,-0.0590123818823741,-0.00988427414273206,0.000433686090121863
"estudo",-0.0153337342969969,-0.0138637756870605,-0.00470906981349564,9.23357730841884e-05,-0.00147048774734246,-0.0292154283886174,-0.0135550912466606,-0.0148806224905281,-0.0157029512232186,-0.00921958289265835,-0.015240957463339,-0.00962034077271461,0.000977220947871567,-0.0164419437903447,-0.0106197994824264,-0.00367936703385531,-0.00413075995593551,-0.0590123818823741,-0.00988427414273206,0.000433686090121863
"maria",-0.0153337342969969,-0.0138637756870605,-0.00470906981349564,9.23357730841884e-05,-0.00147048774734246,-0.0292154283886174,-0.0135550912466606,-0.0148806224905281,-0.0157029512232186,-0.00921958289265835,-0.015240957463339,-0.00962034077271461,0.000977220947871567,-0.0164419437903447,-0.0106197994824264,-0.00367936703385531,-0.00413075995593551,-0.0590123818823741,-0.00988427414273206,0.000433686090121863
"pequena",-0.0153337342969969,-0.0138637756870605,-0.00470906981349564,9.23357730841884e-05,-0.00147048774734246,-0.0292154283886174,-0.0135550912466606,-0.0148806224905281,-0.0157029512232186,-0.00921958289265835,-0.015240957463339,-0.00962034077271461,0.000977220947871567,-0.0164419437903447,-0.0106197994824264,-0.00367936703385531,-0.00413075995593551,-0.0590123818823741,-0.00988427414273206,0.000433686090121863
"queria",-0.0153337342969969,-0.0138637756870605,-0.00470906981349564,9.23357730841884e-05,-0.00147048774734246,-0.0292154283886174,-0.0135550912466606,-0.0148806224905281,-0.0157029512232186,-0.00921958289265835,-0.015240957463339,-0.00962034077271461,0.000977220947871567,-0.0164419437903447,-0.0106197994824264,-0.00367936703385531,-0.00413075995593551,-0.0590123818823741,-0.00988427414273206,0.000433686090121863
"atingir",-0.0096785665364229,0.00127262224930551,0.00208864270782909,0.00538972834874156,-0.00172601908087301,0.00164676381892256,-0.00757216539667269,0.00517935642141052,-0.00614552815327304,0.00593457832007749,0.00285052541076833,-0.00632890530702378,0.000228255981282373,-0.000285100602683565,-0.013190658217907,-0.0017324126075039,-0.0169946419073125,-0.00675159079725879,-0.00105690378513578,0.0054395533572586
"dispersaram",-0.0096785665364229,0.00127262224930551,0.00208864270782909,0.00538972834874156,-0.00172601908087301,0.00164676381892256,-0.00757216539667269,0.00517935642141052,-0.00614552815327304,0.00593457832007749,0.00285052541076833,-0.00632890530702378,0.000228255981282373,-0.000285100602683565,-0.013190658217907,-0.0017324126075039,-0.0169946419073125,-0.00675159079725879,-0.00105690378513578,0.0054395533572586
"praias",-0.0096785665364229,0.00127262224930551,0.00208864270782909,0.00538972834874156,-0.00172601908087301,0.00164676381892256,-0.00757216539667269,0.00517935642141052,-0.00614552815327304,0.00593457832007749,0.00285052541076833,-0.00632890530702378,0.000228255981282373,-0.000285100602683565,-0.013190658217907,-0.0017324126075039,-0.0169946419073125,-0.00675159079725879,-0.00105690378513578,0.0054395533572586
"acesso",-0.0161676941529086,0.00914477161320448,0.00241854058825052,0.00769777431709876,-0.0021598794992703,0.00756476400235472,-0.00405307981036144,0.00503430947387176,-0.00606445962013958,0.00133132206056402,0.0252859864856629,0.0201218246629546,0.0107233209510672,-0.0193591138688076,-0.00185804347629103,0.0269269386587615,-0.00641592630014623,-0.0250590505323142,0.0047829419422246,0.00744978692533386
"alfabetizadas",-0.0161676941529086,0.00914477161320448,0.00241854058825052,0.00769777431709876,-0.0021598794992703,0.00756476400235472,-0.00405307981036144,0.00503430947387176,-0.00606445962013958,0.00133132206056402,0.0252859864856629,0.0201218246629546,0.0107233209510672,-0.0193591138688076,-0.00185804347629103,0.0269269386587615,-0.00641592630014623,-0.0250590505323142,0.0047829419422246,0.00744978692533386
"cérebro",-0.0161676941529086,0.00914477161320448,0.00241854058825052,0.00769777431709876,-0.0021598794992703,0.00756476400235472,-0.00405307981036144,0.00503430947387176,-0.00606445962013958,0.00133132206056402,0.0252859864856629,0.0201218246629546,0.0107233209510672,-0.0193591138688076,-0.00185804347629103,0.0269269386587615,-0.00641592630014623,-0.0250590505323142,0.0047829419422246,0.00744978692533386
"dele",-0.0161676941529086,0.00914477161320448,0.00241854058825052,0.00769777431709876,-0.0021598794992703,0.00756476400235472,-0.00405307981036144,0.00503430947387176,-0.00606445962013958,0.00133132206056402,0.0252859864856629,0.0201218246629546,0.0107233209510672,-0.0193591138688076,-0.00185804347629103,0.0269269386587615,-0.00641592630014623,-0.0250590505323142,0.0047829419422246,0.00744978692533386
"funções",-0.0161676941529086,0.00914477161320448,0.00241854058825052,0.00769777431709876,-0.0021598794992703,0.00756476400235472,-0.00405307981036144,0.00503430947387176,-0.00606445962013958,0.00133132206056402,0.0252859864856629,0.0201218246629546,0.0107233209510672,-0.0193591138688076,-0.00185804347629103,0.0269269386587615,-0.00641592630014623,-0.0250590505323142,0.0047829419422246,0.00744978692533386
"leitura",-0.0161676941529086,0.00914477161320448,0.00241854058825052,0.00769777431709876,-0.0021598794992703,0.00756476400235472,-0.00405307981036144,0.00503430947387176,-0.00606445962013958,0.00133132206056402,0.0252859864856629,0.0201218246629546,0.0107233209510672,-0.0193591138688076,-0.00185804347629103,0.0269269386587615,-0.00641592630014623,-0.0250590505323142,0.0047829419422246,0.00744978692533386
"regiões",-0.0161676941529086,0.00914477161320448,0.00241854058825052,0.00769777431709876,-0.0021598794992703,0.00756476400235472,-0.00405307981036144,0.00503430947387176,-0.00606445962013958,0.00133132206056402,0.0252859864856629,0.0201218246629546,0.0107233209510672,-0.0193591138688076,-0.00185804347629103,0.0269269386587615,-0.00641592630014623,-0.0250590505323142,0.0047829419422246,0.00744978692533386
"amigos",-0.0138038495654778,0.000991869055711088,-0.00135023421687249,0.0106277660893351,0.00668976158554774,-0.011059521117898,-0.00879369397288769,-0.0121303733107085,-0.00636099256903449,0.00814121313176738,-0.0241505904331666,0.0078783683728482,-0.0160172706545595,-0.0312610029584604,-0.0051308379565664,-0.0214112611389105,0.0201386762653122,0.0179517703022742,-0.0494534614887687,0.00440677589558317
"conhecidos",-0.0138038495654778,0.000991869055711088,-0.00135023421687249,0.0106277660893351,0.00668976158554774,-0.011059521117898,-0.00879369397288769,-0.0121303733107085,-0.00636099256903449,0.00814121313176738,-0.0241505904331666,0.0078783683728482,-0.0160172706545595,-0.0312610029584604,-0.0051308379565664,-0.0214112611389105,0.0201386762653122,0.0179517703022742,-0.0494534614887687,0.00440677589558317
"daniel",-0.0138038495654778,0.000991869055711088,-0.00135023421687249,0.0106277660893351,0.00668976158554774,-0.011059521117898,-0.00879369397288769,-0.0121303733107085,-0.00636099256903449,0.00814121313176738,-0.0241505904331666,0.0078783683728482,-0.0160172706545595,-0.0312610029584604,-0.0051308379565664,-0.0214112611389105,0.0201386762653122,0.0179517703022742,-0.0494534614887687,0.00440677589558317
"fatalidade",-0.0138038495654778,0.000991869055711088,-0.00135023421687249,0.0106277660893351,0.00668976158554774,-0.011059521117898,-0.00879369397288769,-0.0121303733107085,-0.00636099256903449,0.00814121313176738,-0.0241505904331666,0.0078783683728482,-0.0160172706545595,-0.0312610029584604,-0.0051308379565664,-0.0214112611389105,0.0201386762653122,0.0179517703022742,-0.0494534614887687,0.00440677589558317
"francisca",-0.0138038495654778,0.000991869055711088,-0.00135023421687249,0.0106277660893351,0.00668976158554774,-0.011059521117898,-0.00879369397288769,-0.0121303733107085,-0.00636099256903449,0.00814121313176738,-0.0241505904331666,0.0078783683728482,-0.0160172706545595,-0.0312610029584604,-0.0051308379565664,-0.0214112611389105,0.0201386762653122,0.0179517703022742,-0.0494534614887687,0.00440677589558317
"notícias",-0.0138038495654778,0.000991869055711088,-0.00135023421687249,0.0106277660893351,0.00668976158554774,-0.011059521117898,-0.00879369397288769,-0.0121303733107085,-0.00636099256903449,0.00814121313176738,-0.0241505904331666,0.0078783683728482,-0.0160172706545595,-0.0312610029584604,-0.0051308379565664,-0.0214112611389105,0.0201386762653122,0.0179517703022742,-0.0494534614887687,0.00440677589558317
"procurá",-0.0138038495654778,0.000991869055711088,-0.00135023421687249,0.0106277660893351,0.00668976158554774,-0.011059521117898,-0.00879369397288769,-0.0121303733107085,-0.00636099256903449,0.00814121313176738,-0.0241505904331666,0.0078783683728482,-0.0160172706545595,-0.0312610029584604,-0.0051308379565664,-0.0214112611389105,0.0201386762653122,0.0179517703022742,-0.0494534614887687,0.00440677589558317
"quis",-0.0138038495654778,0.000991869055711088,-0.00135023421687249,0.0106277660893351,0.00668976158554774,-0.011059521117898,-0.00879369397288769,-0.0121303733107085,-0.00636099256903449,0.00814121313176738,-0.0241505904331666,0.0078783683728482,-0.0160172706545595,-0.0312610029584604,-0.0051308379565664,-0.0214112611389105,0.0201386762653122,0.0179517703022742,-0.0494534614887687,0.00440677589558317
"tratou",-0.0138038495654778,0.000991869055711088,-0.00135023421687249,0.0106277660893351,0.00668976158554774,-0.011059521117898,-0.00879369397288769,-0.0121303733107085,-0.00636099256903449,0.00814121313176738,-0.0241505904331666,0.0078783683728482,-0.0160172706545595,-0.0312610029584604,-0.0051308379565664,-0.0214112611389105,0.0201386762653122,0.0179517703022742,-0.0494534614887687,0.00440677589558317
"ardilosa",-0.0123690596054751,0.00256981159681731,-0.00662825899851917,-0.0032286653828873,0.0107452487798475,-5.55714507714557e-05,0.00143808919221182,-0.00735818652136483,6.22233343025166e-05,0.00238025821193514,0.000146303281930317,0.00355322227065806,0.00902601608293086,-0.00605682184791052,-0.00936004956418421,0.00272153667033286,-0.00429617534208367,0.0159688084978387,-0.00649106559591297,0.0563325398502644
"azeite",-0.0123690596054751,0.00256981159681731,-0.00662825899851917,-0.0032286653828873,0.0107452487798475,-5.55714507714557e-05,0.00143808919221182,-0.00735818652136483,6.22233343025166e-05,0.00238025821193514,0.000146303281930317,0.00355322227065806,0.00902601608293086,-0.00605682184791052,-0.00936004956418421,0.00272153667033286,-0.00429617534208367,0.0159688084978387,-0.00649106559591297,0.0563325398502644
"base",-0.0123690596054751,0.00256981159681731,-0.00662825899851917,-0.0032286653828873,0.0107452487798475,-5.55714507714557e-05,0.00143808919221182,-0.00735818652136483,6.22233343025166e-05,0.00238025821193514,0.000146303281930317,0.00355322227065806,0.00902601608293086,-0.00605682184791052,-0.00936004956418421,0.00272153667033286,-0.00429617534208367,0.0159688084978387,-0.00649106559591297,0.0563325398502644
"canela",-0.0123690596054751,0.00256981159681731,-0.00662825899851917,-0.0032286653828873,0.0107452487798475,-5.55714507714557e-05,0.00143808919221182,-0.00735818652136483,6.22233343025166e-05,0.00238025821193514,0.000146303281930317,0.00355322227065806,0.00902601608293086,-0.00605682184791052,-0.00936004956418421,0.00272153667033286,-0.00429617534208367,0.0159688084978387,-0.00649106559591297,0.0563325398502644
"cardamomo",-0.0123690596054751,0.00256981159681731,-0.00662825899851917,-0.0032286653828873,0.0107452487798475,-5.55714507714557e-05,0.00143808919221182,-0.00735818652136483,6.22233343025166e-05,0.00238025821193514,0.000146303281930317,0.00355322227065806,0.00902601608293086,-0.00605682184791052,-0.00936004956418421,0.00272153667033286,-0.00429617534208367,0.0159688084978387,-0.00649106559591297,0.0563325398502644
"cleópatra",-0.0123690596054751,0.00256981159681731,-0.00662825899851917,-0.0032286653828873,0.0107452487798475,-5.55714507714557e-05,0.00143808919221182,-0.00735818652136483,6.22233343025166e-05,0.00238025821193514,0.000146303281930317,0.00355322227065806,0.00902601608293086,-0.00605682184791052,-0.00936004956418421,0.00272153667033286,-0.00429617534208367,0.0159688084978387,-0.00649106559591297,0.0563325398502644
"egito_usava",-0.0123690596054751,0.00256981159681731,-0.00662825899851917,-0.0032286653828873,0.0107452487798475,-5.55714507714557e-05,0.00143808919221182,-0.00735818652136483,6.22233343025166e-05,0.00238025821193514,0.000146303281930317,0.00355322227065806,0.00902601608293086,-0.00605682184791052,-0.00936004956418421,0.00272153667033286,-0.00429617534208367,0.0159688084978387,-0.00649106559591297,0.0563325398502644
"espessa",-0.0123690596054751,0.00256981159681731,-0.00662825899851917,-0.0032286653828873,0.0107452487798475,-5.55714507714557e-05,0.00143808919221182,-0.00735818652136483,6.22233343025166e-05,0.00238025821193514,0.000146303281930317,0.00355322227065806,0.00902601608293086,-0.00605682184791052,-0.00936004956418421,0.00272153667033286,-0.00429617534208367,0.0159688084978387,-0.00649106559591297,0.0563325398502644
"fama",-0.0123690596054751,0.00256981159681731,-0.00662825899851917,-0.0032286653828873,0.0107452487798475,-5.55714507714557e-05,0.00143808919221182,-0.00735818652136483,6.22233343025166e-05,0.00238025821193514,0.000146303281930317,0.00355322227065806,0.00902601608293086,-0.00605682184791052,-0.00936004956418421,0.00272153667033286,-0.00429617534208367,0.0159688084978387,-0.00649106559591297,0.0563325398502644
"fragrância_à",-0.0123690596054751,0.00256981159681731,-0.00662825899851917,-0.0032286653828873,0.0107452487798475,-5.55714507714557e-05,0.00143808919221182,-0.00735818652136483,6.22233343025166e-05,0.00238025821193514,0.000146303281930317,0.00355322227065806,0.00902601608293086,-0.00605682184791052,-0.00936004956418421,0.00272153667033286,-0.00429617534208367,0.0159688084978387,-0.00649106559591297,0.0563325398502644
"ganhou",-0.0123690596054751,0.00256981159681731,-0.00662825899851917,-0.0032286653828873,0.0107452487798475,-5.55714507714557e-05,0.00143808919221182,-0.00735818652136483,6.22233343025166e-05,0.00238025821193514,0.000146303281930317,0.00355322227065806,0.00902601608293086,-0.00605682184791052,-0.00936004956418421,0.00272153667033286,-0.00429617534208367,0.0159688084978387,-0.00649106559591297,0.0563325398502644
"história",-0.0123690596054751,0.00256981159681731,-0.00662825899851917,-0.0032286653828873,0.0107452487798475,-5.55714507714557e-05,0.00143808919221182,-0.00735818652136483,6.22233343025166e-05,0.00238025821193514,0.000146303281930317,0.00355322227065806,0.00902601608293086,-0.00605682184791052,-0.00936004956418421,0.00272153667033286,-0.00429617534208367,0.0159688084978387,-0.00649106559591297,0.0563325398502644
"humanidade",-0.0123690596054751,0.00256981159681731,-0.00662825899851917,-0.0032286653828873,0.0107452487798475,-5.55714507714557e-05,0.00143808919221182,-0.00735818652136483,6.22233343025166e-05,0.00238025821193514,0.000146303281930317,0.00355322227065806,0.00902601608293086,-0.00605682184791052,-0.00936004956418421,0.00272153667033286,-0.00429617534208367,0.0159688084978387,-0.00649106559591297,0.0563325398502644
"mirra",-0.0123690596054751,0.00256981159681731,-0.00662825899851917,-0.0032286653828873,0.0107452487798475,-5.55714507714557e-05,0.00143808919221182,-0.00735818652136483,6.22233343025166e-05,0.00238025821193514,0.000146303281930317,0.00355322227065806,0.00902601608293086,-0.00605682184791052,-0.00936004956418421,0.00272153667033286,-0.00429617534208367,0.0159688084978387,-0.00649106559591297,0.0563325398502644
"mistura",-0.0123690596054751,0.00256981159681731,-0.00662825899851917,-0.0032286653828873,0.0107452487798475,-5.55714507714557e-05,0.00143808919221182,-0.00735818652136483,6.22233343025166e-05,0.00238025821193514,0.000146303281930317,0.00355322227065806,0.00902601608293086,-0.00605682184791052,-0.00936004956418421,0.00272153667033286,-0.00429617534208367,0.0159688084978387,-0.00649106559591297,0.0563325398502644
